ui,uj,distance
BDSU031,BDSU005,133.0005094
BDSU031,BDSU006,218.8628419
BDSU031,BDSU007,132.3165145
BDSU031,BDSU008,120.8768321
BDSU031,BDSU009,120.2314506
BDSU031,BDSU010,228.5279651
BDSU031,BDSU011,130.5640679
BDSU031,BDSU012,214.2125618
BDSU031,BDSU013,189.9581491
BDSU031,BDSU014,113.5250322
BDSU031,BDSU015,108.4287552
BDSU031,BDSU016,114.5637393
BDSU031,BDSU017,71.20765208
BDSU031,BDSU018,108.5474927
BDSU031,BDSU019,
BDSU031,BDSU020,20.57357048
BDSU031,BDSU021,30.33621574
BDSU031,BDSU022,109.3449798
BDSU031,BDSU023,81.07906938
BDSU031,BDSU024,207.443359
BDSU031,BDSU025,69.89149054
BDSU031,BDSU026,22.36121671
BDSU031,BDSU027,11.62990201
BDSU031,BDSU028,26.29763182
BDSU031,BDSU029,18.08917932
BDSU031,BDSU030,45.09555739
BDSU031,BDSU031,0
BDSU031,BDSU032,99.74046197
BDSU031,BDSU033,65.16369876
BDSU031,BDSU034,14.54189507
BDSU031,BDSU035,118.1061088
BDSU031,BDSU036,105.3904346
BDSU031,BDSU037,64.66621677
BDSU031,BDSU038,251.2678626
BDSU031,BDSU039,141.3453147
BDSU031,BDSU040,254.3274419
BDSU031,BDSU041,266.0885056
BDSU031,BDSU042,261.8110485
BDSU031,BDSU043,231.5131188
BDSU031,BDSU044,255.6772411
BDSU031,BDSU045,241.9901854
BDSU031,BDSU046,98.68159102
BDSU031,BDSU047,97.60304073
BDSU031,BDSU048,254.6737973
BDSU031,BDSU049,237.2383422
BDSU031,BDSU050,55.76722764
BDSU031,BDSU051,91.14183347
BDSU031,BDSU052,64.52665921
BDSU031,BDSU053,20.95674671
BDSU031,BDSU054,73.63294417
BDSU031,BDSU055,41.59765935
BDSU031,BDSU056,36.22850538
BDSU031,BDSU057,57.22687991
BDSU031,BDSU058,36.12821973
BDSU031,BDSU059,53.5077965
BDSU031,BDSU060,58.69902563
BDSU031,BDSU061,75.70267717
BDSU031,BDSU062,67.42185285
BDSU031,BDSU063,84.24787353
BDSU031,BDSU064,63.17156917
BDSU031,BDSU065,92.42470365
BDSU031,BDSU066,76.77551345
BDSU031,BDSU067,77.93723948
BDSU031,BDSU068,84.24787353
BDSU031,BDSU069,75.1967647
BDSU031,BDSU070,81.45528786
BDSU031,BDSU071,62.03549255
BDSU031,BDSU072,84.0822942
BDSU031,BDSU073,48.77861602
BDSU031,BDSU074,169.0045747
BDSU031,BDSU075,169.9755319
BDSU031,BDSU076,62.15851747
BDSU031,BDSU077,101.8765458
BDSU031,BDSU078,48.8068797
BDSU031,BDSU079,73.62489164
BDSU032,BDSU001,337.1042225
BDSU032,BDSU002,347.4841415
BDSU032,BDSU003,213.8713227
BDSU032,BDSU004,208.7379917
BDSU032,BDSU005,222.5461399
BDSU032,BDSU006,318.2470877
BDSU032,BDSU007,217.8509067
BDSU032,BDSU008,211.8836526
BDSU032,BDSU009,210.9112827
BDSU032,BDSU010,328.0996238
BDSU032,BDSU011,218.0555388
BDSU032,BDSU012,313.6907473
BDSU032,BDSU013,289.650749
BDSU032,BDSU014,211.1949093
BDSU032,BDSU015,205.9857296
BDSU032,BDSU016,212.0800852
BDSU032,BDSU017,158.7075364
BDSU032,BDSU018,207.0459197
BDSU032,BDSU019,
BDSU032,BDSU020,80.97251581
BDSU032,BDSU021,91.08069245
BDSU032,BDSU022,136.7151185
BDSU032,BDSU023,115.775457
BDSU032,BDSU024,306.8351548
BDSU032,BDSU025,109.1349674
BDSU032,BDSU026,105.0512642
BDSU032,BDSU027,91.71405807
BDSU032,BDSU028,77.21234882
BDSU032,BDSU029,98.90432682
BDSU032,BDSU030,56.52028912
BDSU032,BDSU031,99.74046197
BDSU032,BDSU032,0
BDSU032,BDSU033,34.62797657
BDSU032,BDSU034,98.93193229
BDSU032,BDSU035,18.54133225
BDSU032,BDSU036,203.6785553
BDSU032,BDSU037,156.5080156
BDSU032,BDSU038,349.6558605
BDSU032,BDSU039,239.7371481
BDSU032,BDSU040,352.6982026
BDSU032,BDSU041,362.416078
BDSU032,BDSU042,358.929971
BDSU032,BDSU043,330.3674511
BDSU032,BDSU044,352.7292016
BDSU032,BDSU045,341.7223693
BDSU032,BDSU046,169.8146463
BDSU032,BDSU047,166.4963671
BDSU032,BDSU048,351.5556787
BDSU032,BDSU049,336.9757842
BDSU032,BDSU050,152.5257852
BDSU032,BDSU051,186.5292786
BDSU032,BDSU052,108.9813833
BDSU032,BDSU053,105.6227638
BDSU032,BDSU054,117.9309689
BDSU032,BDSU055,111.7158812
BDSU032,BDSU056,94.43316897
BDSU032,BDSU057,120.232934
BDSU032,BDSU058,104.477509
BDSU032,BDSU059,115.1048789
BDSU032,BDSU060,98.447754
BDSU032,BDSU061,119.7269623
BDSU032,BDSU062,102.0670172
BDSU032,BDSU063,101.4620182
BDSU032,BDSU064,99.1148597
BDSU032,BDSU065,104.1812508
BDSU032,BDSU066,92.52814409
BDSU032,BDSU067,110.189167
BDSU032,BDSU068,101.4620182
BDSU032,BDSU069,84.7452814
BDSU032,BDSU070,82.73221695
BDSU032,BDSU071,100.3731798
BDSU032,BDSU072,55.6207886
BDSU032,BDSU073,51.71921304
BDSU032,BDSU074,71.89755277
BDSU032,BDSU075,74.42059378
BDSU032,BDSU076,114.0154201
BDSU032,BDSU077,111.2415914
BDSU032,BDSU078,93.21228953
BDSU032,BDSU079,113.1619106
BDSU033,BDSU001,302.5918201
BDSU033,BDSU002,313.1495985
BDSU033,BDSU003,179.5504146
BDSU033,BDSU004,174.2496241
BDSU033,BDSU005,189.7470888
BDSU033,BDSU006,283.6323629
BDSU033,BDSU007,185.8936209
BDSU033,BDSU008,178.7231017
BDSU033,BDSU009,177.8118001
BDSU033,BDSU010,293.4720561
BDSU033,BDSU011,185.6706081
BDSU033,BDSU012,279.0677303
BDSU033,BDSU013,255.1164576
BDSU033,BDSU014,176.7944324
BDSU033,BDSU015,171.5966924
BDSU033,BDSU016,177.7050549
BDSU033,BDSU017,125.7287895
BDSU033,BDSU018,172.5198847
BDSU033,BDSU019,
BDSU033,BDSU020,46.91434573
BDSU033,BDSU021,58.33205339
BDSU033,BDSU022,117.3653304
BDSU033,BDSU023,92.42005013
BDSU033,BDSU024,272.4546499
BDSU033,BDSU025,83.75136917
BDSU033,BDSU026,72.09418255
BDSU033,BDSU027,57.56786548
BDSU033,BDSU028,42.96759716
BDSU033,BDSU029,65.61896533
BDSU033,BDSU030,22.60812151
BDSU033,BDSU031,65.16369876
BDSU033,BDSU032,34.62797657
BDSU033,BDSU033,0
BDSU033,BDSU034,64.58210349
BDSU033,BDSU035,53.10143551
BDSU033,BDSU036,169.1788592
BDSU033,BDSU037,122.8036821
BDSU033,BDSU038,315.2032295
BDSU033,BDSU039,205.2454433
BDSU033,BDSU040,318.2495678
BDSU033,BDSU041,328.4057256
BDSU033,BDSU042,324.7417319
BDSU033,BDSU043,295.8277701
BDSU033,BDSU044,318.5525236
BDSU033,BDSU045,307.1155153
BDSU033,BDSU046,140.3401691
BDSU033,BDSU047,137.4403592
BDSU033,BDSU048,317.4154877
BDSU033,BDSU049,302.3969751
BDSU033,BDSU050,118.1306122
BDSU033,BDSU051,152.4464193
BDSU033,BDSU052,82.20020659
BDSU033,BDSU053,71.58886747
BDSU033,BDSU054,94.53043634
BDSU033,BDSU055,81.40296402
BDSU033,BDSU056,64.2863831
BDSU033,BDSU057,92.19337989
BDSU033,BDSU058,73.76114159
BDSU033,BDSU059,85.04530904
BDSU033,BDSU060,73.78022897
BDSU033,BDSU061,96.58411966
BDSU033,BDSU062,79.53086438
BDSU033,BDSU063,84.67076627
BDSU033,BDSU064,75.70266673
BDSU033,BDSU065,89.75887797
BDSU033,BDSU066,74.77030527
BDSU033,BDSU067,89.52921305
BDSU033,BDSU068,84.67076627
BDSU033,BDSU069,67.7499415
BDSU033,BDSU070,68.6946369
BDSU033,BDSU071,76.44509614
BDSU033,BDSU072,48.62161178
BDSU033,BDSU073,17.38586782
BDSU033,BDSU074,104.668865
BDSU033,BDSU075,106.2530191
BDSU033,BDSU076,88.13721202
BDSU033,BDSU077,98.57162525
BDSU033,BDSU078,66.23855591
BDSU033,BDSU079,90.62783049
BDSU034,BDSU001,238.21577
BDSU034,BDSU002,248.5835626
BDSU034,BDSU003,114.9751199
BDSU034,BDSU004,109.8447664
BDSU034,BDSU005,127.0523542
BDSU034,BDSU006,219.7315915
BDSU034,BDSU007,124.9129797
BDSU034,BDSU008,115.4531949
BDSU034,BDSU009,114.6565637
BDSU034,BDSU010,229.8427806
BDSU034,BDSU011,123.8132564
BDSU034,BDSU012,215.2968882
BDSU034,BDSU013,192.9074606
BDSU034,BDSU014,112.2635829
BDSU034,BDSU015,107.0560776
BDSU034,BDSU016,113.1545665
BDSU034,BDSU017,63.54690926
BDSU034,BDSU018,108.2127287
BDSU034,BDSU019,
BDSU034,BDSU020,27.96767005
BDSU034,BDSU021,17.07773209
BDSU034,BDSU022,94.80618708
BDSU034,BDSU023,66.57501082
BDSU034,BDSU024,211.239113
BDSU034,BDSU025,55.41210459
BDSU034,BDSU026,36.90305834
BDSU034,BDSU027,23.40953389
BDSU034,BDSU028,21.73213866
BDSU034,BDSU029,32.34681111
BDSU034,BDSU030,42.45388472
BDSU034,BDSU031,14.54189507
BDSU034,BDSU032,98.93193229
BDSU034,BDSU033,64.58210349
BDSU034,BDSU034,0
BDSU034,BDSU035,117.4731576
BDSU034,BDSU036,104.8014907
BDSU034,BDSU037,58.96324214
BDSU034,BDSU038,250.7270891
BDSU034,BDSU039,140.8397277
BDSU034,BDSU040,253.7684567
BDSU034,BDSU041,263.8934151
BDSU034,BDSU042,260.1641984
BDSU034,BDSU043,231.5207963
BDSU034,BDSU044,253.9772667
BDSU034,BDSU045,244.0625666
BDSU034,BDSU046,87.18123818
BDSU034,BDSU047,85.68442754
BDSU034,BDSU048,252.8492601
BDSU034,BDSU049,239.6705673
BDSU034,BDSU050,53.5938654
BDSU034,BDSU051,87.95206351
BDSU034,BDSU052,50.00451839
BDSU034,BDSU053,8.418676081
BDSU034,BDSU054,87.85905403
BDSU034,BDSU055,56.13409395
BDSU034,BDSU056,49.68567247
BDSU034,BDSU057,71.76635811
BDSU034,BDSU058,50.51055198
BDSU034,BDSU059,39.25157598
BDSU034,BDSU060,72.06986488
BDSU034,BDSU061,89.95597619
BDSU034,BDSU062,80.83414142
BDSU034,BDSU063,96.99593474
BDSU034,BDSU064,76.4680122
BDSU034,BDSU065,105.0589499
BDSU034,BDSU066,88.98302751
BDSU034,BDSU067,91.59655983
BDSU034,BDSU068,96.99593474
BDSU034,BDSU069,86.6224513
BDSU034,BDSU070,92.43935365
BDSU034,BDSU071,75.47678371
BDSU034,BDSU072,91.50393984
BDSU034,BDSU073,47.25223438
BDSU034,BDSU074,165.6156899
BDSU034,BDSU075,166.0059841
BDSU034,BDSU076,76.47859245
BDSU034,BDSU077,114.6548718
BDSU034,BDSU078,61.89542089
BDSU034,BDSU079,87.60802605
BDSU035,BDSU001,355.638356
BDSU035,BDSU002,366.0227498
BDSU035,BDSU003,232.4104701
BDSU035,BDSU004,227.2744233
BDSU035,BDSU005,240.76463
BDSU035,BDSU006,336.7324865
BDSU035,BDSU007,235.8284196
BDSU035,BDSU008,230.2027918
BDSU035,BDSU009,229.2152981
BDSU035,BDSU010,346.5507186
BDSU035,BDSU011,236.1595584
BDSU035,BDSU012,332.1610955
BDSU035,BDSU013,307.9255586
BDSU035,BDSU014,229.7362303
BDSU035,BDSU015,224.5270498
BDSU035,BDSU016,230.6212358
BDSU035,BDSU017,177.013254
BDSU035,BDSU018,225.5762288
BDSU035,BDSU019,
BDSU035,BDSU020,99.0666343
BDSU035,BDSU021,109.4342237
BDSU035,BDSU022,150.6670919
BDSU035,BDSU023,131.4252568
BDSU035,BDSU024,324.9596145
BDSU035,BDSU025,125.510325
BDSU035,BDSU026,122.5635781
BDSU035,BDSU027,109.819695
BDSU035,BDSU028,95.75351239
BDSU035,BDSU029,116.5889578
BDSU035,BDSU030,75.05835849
BDSU035,BDSU031,118.1061088
BDSU035,BDSU032,18.54133225
BDSU035,BDSU033,53.10143551
BDSU035,BDSU034,117.4731576
BDSU035,BDSU035,0
BDSU035,BDSU036,222.2134206
BDSU035,BDSU037,174.9689377
BDSU035,BDSU038,368.1962277
BDSU035,BDSU039,258.2735466
BDSU035,BDSU040,371.2387665
BDSU035,BDSU041,380.9092557
BDSU035,BDSU042,377.4529439
BDSU035,BDSU043,348.895802
BDSU035,BDSU044,371.2506794
BDSU035,BDSU045,360.0936575
BDSU035,BDSU046,187.0937297
BDSU035,BDSU047,183.650936
BDSU035,BDSU048,370.0717574
BDSU035,BDSU049,355.3022016
BDSU035,BDSU050,171.0669852
BDSU035,BDSU051,205.0456635
BDSU035,BDSU052,125.774321
BDSU035,BDSU053,124.1472007
BDSU035,BDSU054,131.2776666
BDSU035,BDSU055,128.0597426
BDSU035,BDSU056,110.8960399
BDSU035,BDSU057,135.5293376
BDSU035,BDSU058,121.0551923
BDSU035,BDSU059,132.7658644
BDSU035,BDSU060,112.7113175
BDSU035,BDSU061,132.9303218
BDSU035,BDSU062,115.3832274
BDSU035,BDSU063,112.3697331
BDSU035,BDSU064,112.8600741
BDSU035,BDSU065,113.9507
BDSU035,BDSU066,104.1619747
BDSU035,BDSU067,122.5194787
BDSU035,BDSU068,112.3697331
BDSU035,BDSU069,96.38450575
BDSU035,BDSU070,93.24250931
BDSU035,BDSU071,114.2966405
BDSU035,BDSU072,65.38649637
BDSU035,BDSU073,70.25410896
BDSU035,BDSU074,56.39507032
BDSU035,BDSU075,59.96198896
BDSU035,BDSU076,128.4810849
BDSU035,BDSU077,119.9764913
BDSU035,BDSU078,108.486007
BDSU035,BDSU079,126.2285735
BDSU036,BDSU001,133.4259427
BDSU036,BDSU002,144.3069579
BDSU036,BDSU003,13.66218926
BDSU036,BDSU004,5.113498188
BDSU036,BDSU005,50.81297241
BDSU036,BDSU006,115.3405779
BDSU036,BDSU007,61.49431895
BDSU036,BDSU008,40.08848669
BDSU036,BDSU009,40.91818488
BDSU036,BDSU010,125.876809
BDSU036,BDSU011,55.32854778
BDSU036,BDSU012,111.1399909
BDSU036,BDSU013,93.12539991
BDSU036,BDSU014,9.303920809
BDSU036,BDSU015,6.3305925
BDSU036,BDSU016,10.74161165
BDSU036,BDSU017,57.12139518
BDSU036,BDSU018,3.784090398
BDSU036,BDSU019,
BDSU036,BDSU020,125.7969259
BDSU036,BDSU021,115.3403407
BDSU036,BDSU022,144.8573328
BDSU036,BDSU023,130.0975571
BDSU036,BDSU024,113.6560495
BDSU036,BDSU025,124.8747761
BDSU036,BDSU026,110.028983
BDSU036,BDSU027,115.5862924
BDSU036,BDSU028,126.5312066
BDSU036,BDSU029,113.2792889
BDSU036,BDSU030,147.2529297
BDSU036,BDSU031,105.3904346
BDSU036,BDSU032,203.6785553
BDSU036,BDSU033,169.1788592
BDSU036,BDSU034,104.8014907
BDSU036,BDSU035,222.2134206
BDSU036,BDSU036,0
BDSU036,BDSU037,52.26247675
BDSU036,BDSU038,146.048767
BDSU036,BDSU039,36.06757737
BDSU036,BDSU040,149.099885
BDSU036,BDSU041,161.1128314
BDSU036,BDSU042,156.5082967
BDSU036,BDSU043,126.7202676
BDSU036,BDSU044,150.4020783
BDSU036,BDSU045,141.1436597
BDSU036,BDSU046,84.28114172
BDSU036,BDSU047,88.13714171
BDSU036,BDSU048,149.4618998
BDSU036,BDSU049,137.504985
BDSU036,BDSU050,51.32145409
BDSU036,BDSU051,23.43760649
BDSU036,BDSU052,120.0202991
BDSU036,BDSU053,98.65240957
BDSU036,BDSU054,147.2232349
BDSU036,BDSU055,118.6316288
BDSU036,BDSU056,128.5696276
BDSU036,BDSU057,126.2771443
BDSU036,BDSU058,120.6413323
BDSU036,BDSU059,104.2179907
BDSU036,BDSU060,145.3397498
BDSU036,BDSU061,148.2196003
BDSU036,BDSU062,151.7699099
BDSU036,BDSU063,170.2192428
BDSU036,BDSU064,149.308467
BDSU036,BDSU065,177.9752265
BDSU036,BDSU066,166.8459868
BDSU036,BDSU067,157.8605517
BDSU036,BDSU068,170.2192428
BDSU036,BDSU069,168.8302063
BDSU036,BDSU070,176.0252975
BDSU036,BDSU071,147.3765764
BDSU036,BDSU072,186.5640876
BDSU036,BDSU073,151.9596803
BDSU036,BDSU074,269.5551363
BDSU036,BDSU075,269.4481906
BDSU036,BDSU076,137.4409605
BDSU036,BDSU077,185.2421793
BDSU036,BDSU078,139.5708505
BDSU036,BDSU079,150.8824296
BDSU037,BDSU001,182.9392141
BDSU037,BDSU002,191.9059242
BDSU037,BDSU003,59.31568488
BDSU037,BDSU004,56.72491399
BDSU037,BDSU005,68.42104643
BDSU037,BDSU006,166.557417
BDSU037,BDSU007,67.98757509
BDSU037,BDSU008,56.55336531
BDSU037,BDSU009,55.80842829
BDSU037,BDSU010,177.4548113
BDSU037,BDSU011,65.93397085
BDSU037,BDSU012,162.6270873
BDSU037,BDSU013,145.2566809
BDSU037,BDSU014,57.60866091
BDSU037,BDSU015,52.4709107
BDSU037,BDSU016,58.14416426
BDSU037,BDSU017,11.26216428
BDSU037,BDSU018,56.03172028
BDSU037,BDSU019,
BDSU037,BDSU020,84.71347746
BDSU037,BDSU021,65.78908457
BDSU037,BDSU022,97.39206302
BDSU037,BDSU023,79.08527852
BDSU037,BDSU024,165.5032616
BDSU037,BDSU025,72.98947861
BDSU037,BDSU026,77.98900721
BDSU037,BDSU027,76.21498022
BDSU037,BDSU028,79.96240873
BDSU037,BDSU029,78.39374107
BDSU037,BDSU030,100.2488646
BDSU037,BDSU031,64.66621677
BDSU037,BDSU032,156.5080156
BDSU037,BDSU033,122.8036821
BDSU037,BDSU034,58.96324214
BDSU037,BDSU035,174.9689377
BDSU037,BDSU036,52.26247675
BDSU037,BDSU037,0
BDSU037,BDSU038,194.8218099
BDSU037,BDSU039,86.53981791
BDSU037,BDSU040,197.81858
BDSU037,BDSU041,205.991504
BDSU037,BDSU042,202.8095513
BDSU037,BDSU043,176.6232399
BDSU037,BDSU044,196.5872312
BDSU037,BDSU045,193.1616247
BDSU037,BDSU046,49.25247119
BDSU037,BDSU047,51.03669765
BDSU037,BDSU048,195.3326014
BDSU037,BDSU049,189.6859438
BDSU037,BDSU050,16.32626994
BDSU037,BDSU051,30.95333958
BDSU037,BDSU052,67.9490313
BDSU037,BDSU053,51.32642782
BDSU037,BDSU054,126.5159919
BDSU037,BDSU055,93.17748549
BDSU037,BDSU056,96.71334344
BDSU037,BDSU057,105.8046931
BDSU037,BDSU058,91.87769962
BDSU037,BDSU059,51.96599706
BDSU037,BDSU060,117.657578
BDSU037,BDSU061,128.134345
BDSU037,BDSU062,125.6889466
BDSU037,BDSU063,144.0017924
BDSU037,BDSU064,122.1195123
BDSU037,BDSU065,152.2472355
BDSU037,BDSU066,138.0929308
BDSU037,BDSU067,134.4923861
BDSU037,BDSU068,144.0017924
BDSU037,BDSU069,137.8923993
BDSU037,BDSU070,144.603473
BDSU037,BDSU071,120.5159511
BDSU037,BDSU072,148.7093906
BDSU037,BDSU073,105.430998
BDSU037,BDSU074,219.5138181
BDSU037,BDSU075,218.9966292
BDSU037,BDSU076,115.0826954
BDSU037,BDSU077,161.0016071
BDSU037,BDSU078,109.2975553
BDSU037,BDSU079,128.5269301
BDSU038,BDSU001,14.0137223
BDSU038,BDSU002,10.01971041
BDSU038,BDSU003,135.9773781
BDSU038,BDSU004,140.9652086
BDSU038,BDSU005,139.3332271
BDSU038,BDSU006,39.02655613
BDSU038,BDSU007,151.0220963
BDSU038,BDSU008,145.4952843
BDSU038,BDSU009,146.8586717
BDSU038,BDSU010,37.59681457
BDSU038,BDSU011,146.9159033
BDSU038,BDSU012,44.58964248
BDSU038,BDSU013,79.61675125
BDSU038,BDSU014,138.4841162
BDSU038,BDSU015,143.7042269
BDSU038,BDSU016,137.6370995
BDSU038,BDSU017,195.5411674
BDSU038,BDSU018,142.7752047
BDSU038,BDSU019,
BDSU038,BDSU020,271.5241964
BDSU038,BDSU021,260.2770394
BDSU038,BDSU022,269.2875021
BDSU038,BDSU023,263.9664312
BDSU038,BDSU024,80.43757645
BDSU038,BDSU025,261.9108617
BDSU038,BDSU026,253.651565
BDSU038,BDSU027,261.1269708
BDSU038,BDSU028,272.4549889
BDSU038,BDSU029,257.7300776
BDSU038,BDSU030,293.1702787
BDSU038,BDSU031,251.2678626
BDSU038,BDSU032,349.6558605
BDSU038,BDSU033,315.2032295
BDSU038,BDSU034,250.7270891
BDSU038,BDSU035,368.1962277
BDSU038,BDSU036,146.048767
BDSU038,BDSU037,194.8218099
BDSU038,BDSU038,0
BDSU038,BDSU039,109.9879289
BDSU038,BDSU040,3.068102128
BDSU038,BDSU041,32.62610958
BDSU038,BDSU042,21.93221487
BDSU038,BDSU043,21.50632123
BDSU038,BDSU044,20.5801509
BDSU038,BDSU045,45.1537398
BDSU038,BDSU046,204.350631
BDSU038,BDSU047,208.9996658
BDSU038,BDSU048,22.52432949
BDSU038,BDSU049,51.67028784
BDSU038,BDSU050,197.1357391
BDSU038,BDSU051,163.9652955
BDSU038,BDSU052,258.1524536
BDSU038,BDSU053,244.2766786
BDSU038,BDSU054,281.5974911
BDSU038,BDSU055,258.6708467
BDSU038,BDSU056,271.2419784
BDSU038,BDSU057,262.4812398
BDSU038,BDSU058,262.2702245
BDSU038,BDSU059,244.3701022
BDSU038,BDSU060,284.8621525
BDSU038,BDSU061,281.9979422
BDSU038,BDSU062,289.8356552
BDSU038,BDSU063,307.2835063
BDSU038,BDSU064,288.277524
BDSU038,BDSU065,314.2201549
BDSU038,BDSU066,305.9333023
BDSU038,BDSU067,293.4983096
BDSU038,BDSU068,307.2835063
BDSU038,BDSU069,309.2821241
BDSU038,BDSU070,316.5148508
BDSU038,BDSU071,286.2458474
BDSU038,BDSU072,330.4233719
BDSU038,BDSU073,297.9490812
BDSU038,BDSU074,414.3311055
BDSU038,BDSU075,413.7928903
BDSU038,BDSU076,273.9329843
BDSU038,BDSU077,319.8237897
BDSU038,BDSU078,280.9283641
BDSU038,BDSU079,286.2548834
BDSU039,BDSU001,97.37615443
BDSU039,BDSU002,108.4118551
BDSU039,BDSU003,27.40175919
BDSU039,BDSU004,30.99915817
BDSU039,BDSU005,53.20395908
BDSU039,BDSU006,80.01765432
BDSU039,BDSU007,67.72948783
BDSU039,BDSU008,50.19205759
BDSU039,BDSU009,51.66700829
BDSU039,BDSU010,90.99523071
BDSU039,BDSU011,61.11377511
BDSU039,BDSU012,76.14406737
BDSU039,BDSU013,63.83227438
BDSU039,BDSU014,28.99947295
BDSU039,BDSU015,34.21059925
BDSU039,BDSU016,28.39695169
BDSU039,BDSU017,89.28784029
BDSU039,BDSU018,32.80126655
BDSU039,BDSU019,
BDSU039,BDSU020,161.6814146
BDSU039,BDSU021,151.0156621
BDSU039,BDSU022,172.8142283
BDSU039,BDSU023,161.4734966
BDSU039,BDSU024,85.34836954
BDSU039,BDSU025,157.4494745
BDSU039,BDSU026,144.9177107
BDSU039,BDSU027,151.3757863
BDSU039,BDSU028,162.5716812
BDSU039,BDSU029,148.5559741
BDSU039,BDSU030,183.2936033
BDSU039,BDSU031,141.3453147
BDSU039,BDSU032,239.7371481
BDSU039,BDSU033,205.2454433
BDSU039,BDSU034,140.8397277
BDSU039,BDSU035,258.2735466
BDSU039,BDSU036,36.06757737
BDSU039,BDSU037,86.53981791
BDSU039,BDSU038,109.9879289
BDSU039,BDSU039,0
BDSU039,BDSU040,113.0408589
BDSU039,BDSU041,126.0213225
BDSU039,BDSU042,120.9273133
BDSU039,BDSU043,90.72228136
BDSU039,BDSU044,114.8845065
BDSU039,BDSU045,107.1782281
BDSU039,BDSU046,108.5371424
BDSU039,BDSU047,112.9497001
BDSU039,BDSU048,114.0585987
BDSU039,BDSU049,104.2750938
BDSU039,BDSU050,87.29472509
BDSU039,BDSU051,55.72606942
BDSU039,BDSU052,152.9902418
BDSU039,BDSU053,134.5790575
BDSU039,BDSU054,178.4412904
BDSU039,BDSU055,151.9680563
BDSU039,BDSU056,163.0977507
BDSU039,BDSU057,158.0373737
BDSU039,BDSU058,154.683173
BDSU039,BDSU059,137.8863812
BDSU039,BDSU060,178.6229201
BDSU039,BDSU061,179.2094873
BDSU039,BDSU062,184.5014585
BDSU039,BDSU063,202.6677415
BDSU039,BDSU064,182.388958
BDSU039,BDSU065,210.1547871
BDSU039,BDSU066,200.0637587
BDSU039,BDSU067,189.6706402
BDSU039,BDSU068,202.6677415
BDSU039,BDSU069,202.5914309
BDSU039,BDSU070,209.8267
BDSU039,BDSU071,180.4054883
BDSU039,BDSU072,221.7041876
BDSU039,BDSU073,188.0194447
BDSU039,BDSU074,305.2784392
BDSU039,BDSU075,305.0405188
BDSU039,BDSU076,169.4274098
BDSU039,BDSU077,216.8383879
BDSU039,BDSU078,173.5833706
BDSU039,BDSU079,182.5316843
BDSU040,BDSU001,16.95226228
BDSU040,BDSU002,10.77419776
BDSU040,BDSU003,139.0012585
BDSU040,BDSU004,144.0150892
BDSU040,BDSU005,142.0871889
BDSU040,BDSU006,41.7834012
BDSU040,BDSU007,153.6891237
BDSU040,BDSU008,148.3463986
BDSU040,BDSU009,149.7047798
BDSU040,BDSU010,39.8258338
BDSU040,BDSU011,149.6351586
BDSU040,BDSU012,47.3539262
BDSU040,BDSU013,82.31023935
BDSU040,BDSU014,141.5209511
BDSU040,BDSU015,146.7399448
BDSU040,BDSU016,140.6699142
BDSU040,BDSU017,198.4954641
BDSU040,BDSU018,145.8302647
BDSU040,BDSU019,
BDSU040,BDSU020,274.5866134
BDSU040,BDSU021,263.2915122
BDSU040,BDSU022,271.9946241
BDSU040,BDSU023,266.8099032
BDSU040,BDSU024,82.65014433
BDSU040,BDSU025,264.8001118
BDSU040,BDSU026,256.7194074
BDSU040,BDSU027,264.1911416
BDSU040,BDSU028,275.4956665
BDSU040,BDSU029,260.7980675
BDSU040,BDSU030,296.2101667
BDSU040,BDSU031,254.3274419
BDSU040,BDSU032,352.6982026
BDSU040,BDSU033,318.2495678
BDSU040,BDSU034,253.7684567
BDSU040,BDSU035,371.2387665
BDSU040,BDSU036,149.099885
BDSU040,BDSU037,197.81858
BDSU040,BDSU038,3.068102128
BDSU040,BDSU039,113.0408589
BDSU040,BDSU040,0
BDSU040,BDSU041,31.30086158
BDSU040,BDSU042,20.52814825
BDSU040,BDSU043,24.44269161
BDSU040,BDSU044,20.03942087
BDSU040,BDSU045,46.35387565
BDSU040,BDSU046,207.1036003
BDSU040,BDSU047,211.7514648
BDSU040,BDSU048,22.17333289
BDSU040,BDSU049,53.07818167
BDSU040,BDSU050,200.1762505
BDSU040,BDSU051,166.9709038
BDSU040,BDSU052,261.0592628
BDSU040,BDSU053,247.3085589
BDSU040,BDSU054,284.617685
BDSU040,BDSU055,261.7278141
BDSU040,BDSU056,274.3075518
BDSU040,BDSU057,265.5179762
BDSU040,BDSU058,265.3330242
BDSU040,BDSU059,247.3120355
BDSU040,BDSU060,287.9134876
BDSU040,BDSU061,285.0138932
BDSU040,BDSU062,292.87803
BDSU040,BDSU063,310.3166061
BDSU040,BDSU064,291.3253991
BDSU040,BDSU065,317.2462802
BDSU040,BDSU066,308.9796547
BDSU040,BDSU067,296.5242714
BDSU040,BDSU068,310.3166061
BDSU040,BDSU069,312.335997
BDSU040,BDSU070,319.5683373
BDSU040,BDSU071,289.2934348
BDSU040,BDSU072,333.490638
BDSU040,BDSU073,300.9928292
BDSU040,BDSU074,417.3305185
BDSU040,BDSU075,416.7811184
BDSU040,BDSU076,276.9687803
BDSU040,BDSU077,322.8362685
